game,window,gap_s,prev_time,prev_price,prev_ticker,curr_time,curr_price,curr_ticker
2026-Playoffs-GSW-LAC,close_game(35-65c),565.8,2026-04-14 06:30:30.202281+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 06:39:56.021526+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),565.5,2026-04-16 02:19:53.344569+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-16 02:29:18.874954+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),561.9,2025-12-23 20:59:55.749391+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-23 21:09:17.640784+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2026-Regular-DEN-OKC,close_game(35-65c),551.3,2026-02-26 10:33:54.299265+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 10:43:05.560040+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),548.4,2025-12-23 21:24:17.292778+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-23 21:33:25.742537+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),548.1,2026-02-26 18:25:51.137968+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 18:34:59.219079+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2026-Regular-DEN-OKC,close_game(35-65c),546.8,2026-02-26 05:16:30.076886+00:00,0.3500,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 05:25:36.847073+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),541.5,2025-12-26 04:58:45.616696+00:00,0.3500,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-26 05:07:47.119188+00:00,0.3500,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),537.8,2026-04-15 03:08:14.118046+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 03:17:11.921457+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),537.3,2026-04-14 12:14:42.770849+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 12:23:40.049449+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),533.0,2026-04-13 20:23:21.082451+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 20:32:14.061318+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),532.3,2025-12-25 11:44:15.543988+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 11:53:07.888452+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),528.0,2025-12-24 07:37:04.586710+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 07:45:52.608234+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),525.2,2026-02-26 19:28:39.313652+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 19:37:24.505609+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC
2025-Finals-G7-OKC-IND,close_game(35-65c),525.0,2025-06-17 03:28:12.210588+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 03:36:57.214396+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Playoffs-GSW-LAC,close_game(35-65c),518.4,2026-04-14 11:59:52.216711+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 12:08:30.644808+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),510.5,2025-12-24 03:03:27.754763+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 03:11:58.280466+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),507.7,2025-12-24 10:44:21.612329+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 10:52:49.266133+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),506.6,2025-12-23 15:31:41.543712+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-23 15:40:08.095213+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),505.8,2025-12-24 10:24:49.293383+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 10:33:15.109612+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),496.6,2025-12-24 02:55:11.122458+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 03:03:27.754763+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),493.1,2025-12-24 10:16:14.587429+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 10:24:27.667549+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),487.7,2025-12-25 11:00:58.396736+00:00,0.5300,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 11:09:06.086620+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),484.1,2025-12-24 13:17:34.615854+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 13:25:38.745210+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),480.1,2025-12-23 22:39:35.263829+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-23 22:47:35.366503+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),479.7,2025-12-25 11:54:02.135566+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 12:02:01.861961+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),473.3,2026-04-14 13:00:44.066097+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 13:08:37.349002+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),472.1,2026-04-14 10:10:16.873229+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 10:18:08.955429+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),471.7,2026-02-26 10:26:02.567184+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 10:33:54.299265+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),465.5,2025-12-24 06:46:52.916829+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 06:54:38.465712+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),463.1,2025-12-24 12:01:08.450499+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 12:08:51.508438+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),457.5,2025-12-24 09:46:57.673172+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 09:54:35.179880+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),457.0,2025-12-24 03:18:45.263616+00:00,0.3800,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 03:26:22.283249+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),455.9,2026-04-14 06:18:49.880595+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 06:26:25.823354+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),454.1,2026-02-25 19:23:17.397984+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-25 19:30:51.507334+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),450.9,2026-04-14 16:46:02.494801+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 16:53:33.348784+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),447.1,2026-02-26 13:59:07.464872+00:00,0.3500,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 14:06:34.598638+00:00,0.3800,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),443.8,2026-04-14 14:38:10.067160+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 14:45:33.861761+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),442.3,2026-04-13 18:47:45.768873+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 18:55:08.115034+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),442.1,2025-12-24 11:48:38.500298+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 11:56:00.563905+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),440.3,2026-04-14 20:19:24.544027+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 20:26:44.804647+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),436.9,2025-12-25 11:22:31.844578+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 11:29:48.755312+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),435.8,2026-02-26 20:29:27.813155+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 20:36:43.595795+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),432.6,2025-12-23 16:33:44.413984+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-23 16:40:57.017401+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),431.3,2026-04-14 12:49:17.066318+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 12:56:28.332178+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),430.0,2025-12-24 12:33:53.053279+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 12:41:03.102605+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),429.0,2026-02-25 23:27:33.003379+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-25 23:34:41.970522+00:00,0.3500,KXNBAGAME-26FEB27DENOKC-DEN
2026-Regular-DEN-OKC,close_game(35-65c),425.7,2026-02-26 19:09:19.910122+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 19:16:25.647683+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC
2025-Finals-G7-OKC-IND,close_game(35-65c),421.4,2025-06-20 00:45:24.510369+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-20 00:52:25.931874+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Regular-DEN-OKC,close_game(35-65c),421.1,2026-02-26 10:43:05.560040+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 10:50:06.628352+00:00,0.3800,KXNBAGAME-26FEB27DENOKC-DEN
2025-Finals-G5-OKC-IND,close_game(35-65c),417.2,2025-06-14 02:34:34.136528+00:00,0.3500,KXNBAGAME-25JUN13OKCIND-OKC,2025-06-14 02:41:31.371660+00:00,0.3500,KXNBAGAME-25JUN13OKCIND-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),413.7,2025-12-26 06:14:49.129532+00:00,0.6500,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-26 06:21:42.816260+00:00,0.5300,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),409.6,2026-02-26 20:04:48.475860+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 20:11:38.075109+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2026-Regular-DEN-OKC,close_game(35-65c),408.8,2026-02-26 13:36:13.415006+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 13:43:02.192316+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),407.9,2025-12-24 17:28:56.136841+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 17:35:44.064703+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),407.7,2026-02-26 21:29:43.388613+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 21:36:31.053561+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Regular-DEN-OKC,close_game(35-65c),405.2,2026-02-28 04:21:09.207360+00:00,0.3500,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-28 04:27:54.370955+00:00,0.6500,KXNBAGAME-26FEB27DENOKC-DEN
2026-Regular-DEN-OKC,close_game(35-65c),393.9,2026-02-25 19:15:16.199588+00:00,0.6500,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-25 19:21:50.091791+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),392.4,2025-12-24 11:15:10.735803+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 11:21:43.154571+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),391.8,2025-12-24 17:43:48.329814+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 17:50:20.079848+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),389.7,2026-02-26 16:01:01.036776+00:00,0.4100,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 16:07:30.753064+00:00,0.4100,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),388.3,2025-12-23 22:47:35.366503+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-23 22:54:03.651445+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),384.6,2026-02-26 22:00:15.067871+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 22:06:39.693411+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),384.2,2026-04-14 07:28:46.797540+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 07:35:10.969787+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),383.1,2026-04-14 06:39:56.021526+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 06:46:19.152133+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),381.8,2026-02-25 19:42:29.810897+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-25 19:48:51.626423+00:00,0.6100,KXNBAGAME-26FEB27DENOKC-OKC
2025-Finals-G5-OKC-IND,close_game(35-65c),380.8,2025-06-13 20:34:06.837911+00:00,0.6500,KXNBAGAME-25JUN13OKCIND-OKC,2025-06-13 20:40:27.651593+00:00,0.6500,KXNBAGAME-25JUN13OKCIND-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),378.4,2025-12-24 09:29:33.817971+00:00,0.6100,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 09:35:52.264407+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),377.4,2025-12-24 12:23:00.706508+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 12:29:18.122731+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),376.4,2025-12-24 05:07:23.741486+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 05:13:40.168925+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),375.6,2026-04-14 07:57:02.736719+00:00,0.6400,KXNBAGAME-26APR15GSWLAC-LAC,2026-04-14 08:03:18.303928+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),368.8,2025-12-23 21:52:26.278190+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-23 21:58:35.058899+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2026-Regular-DEN-OKC,close_game(35-65c),367.1,2026-02-26 07:35:57.468920+00:00,0.6000,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 07:42:04.606880+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),366.1,2025-12-25 10:08:16.747207+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 10:14:22.848527+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),363.7,2026-04-14 10:52:33.979863+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 10:58:37.718297+00:00,0.6500,KXNBAGAME-26APR15GSWLAC-LAC
2025-Christmas-MIN-DEN,close_game(35-65c),361.8,2025-12-25 04:24:11.351189+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 04:30:13.146821+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),360.5,2025-12-24 10:57:31.204462+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 11:03:31.703653+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),359.5,2026-02-26 06:33:51.913057+00:00,0.3800,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 06:39:51.395966+00:00,0.3800,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),355.7,2025-12-25 00:04:42.812126+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 00:10:38.520840+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),354.8,2025-12-24 00:03:46.093663+00:00,0.6100,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 00:09:40.853643+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),353.4,2025-12-25 12:30:51.822311+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 12:36:45.197508+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),352.5,2026-02-26 21:23:50.890847+00:00,0.3800,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 21:29:43.388613+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),350.8,2026-04-14 09:49:35.829348+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 09:55:26.612690+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),350.7,2026-02-26 12:44:17.064531+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 12:50:07.791516+00:00,0.6500,KXNBAGAME-26FEB27DENOKC-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),350.5,2026-04-14 07:50:56.206569+00:00,0.6400,KXNBAGAME-26APR15GSWLAC-LAC,2026-04-14 07:56:46.748296+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),350.3,2025-12-24 11:42:48.210271+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 11:48:38.500298+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),350.2,2025-12-24 16:22:26.042854+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 16:28:16.215260+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),347.5,2026-04-14 04:16:18.624131+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 04:22:06.100671+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),345.1,2025-12-23 07:29:51.168810+00:00,0.3900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-23 07:35:36.260305+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),344.7,2025-12-24 15:24:01.558910+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 15:29:46.214665+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),340.2,2026-04-14 13:55:29.753173+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 14:01:10.000416+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),339.3,2026-04-14 08:04:35.334642+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 08:10:14.635544+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),338.1,2026-04-14 13:12:06.038749+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 13:17:44.180984+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),336.6,2026-02-26 10:06:38.108438+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 10:12:14.745733+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),335.7,2025-12-24 08:13:20.964972+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 08:18:56.661320+00:00,0.6100,KXNBAGAME-25DEC25MINDEN-DEN
2026-Regular-DEN-OKC,close_game(35-65c),334.8,2026-02-26 16:28:37.999952+00:00,0.4100,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 16:34:12.848140+00:00,0.4100,KXNBAGAME-26FEB27DENOKC-DEN
2026-Regular-DEN-OKC,close_game(35-65c),334.6,2026-02-25 18:03:02.474908+00:00,0.3700,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-25 18:08:37.110083+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),334.1,2025-12-24 14:05:14.770349+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 14:10:48.853857+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),332.3,2026-04-14 01:44:54.604376+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 01:50:26.901957+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),332.0,2026-04-14 22:12:22.966282+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 22:17:54.948790+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),330.6,2026-04-13 16:46:22.362368+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 16:51:52.959904+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),328.5,2025-12-24 11:03:31.703653+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 11:09:00.185680+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2025-Finals-G5-OKC-IND,close_game(35-65c),328.5,2025-06-14 01:30:46.752938+00:00,0.3500,KXNBAGAME-25JUN13OKCIND-IND,2025-06-14 01:36:15.239479+00:00,0.6500,KXNBAGAME-25JUN13OKCIND-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),328.4,2026-04-14 23:33:43.763635+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 23:39:12.182708+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),324.8,2026-02-26 13:23:35.639309+00:00,0.6500,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 13:29:00.476398+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),323.6,2026-04-14 11:54:28.656999+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 11:59:52.216711+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),323.5,2026-04-14 09:10:29.506429+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 09:15:53.051414+00:00,0.6500,KXNBAGAME-26APR15GSWLAC-LAC
2026-Regular-DEN-OKC,close_game(35-65c),321.2,2026-02-25 23:03:29.020520+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-25 23:08:50.219223+00:00,0.3600,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),320.4,2025-12-25 03:44:08.256612+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 03:49:28.665068+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
